text,true_label,predicted_label,confidence
"Team Stand-up at 10 AM Thank you for your order #6789. Your items will be shipped within 2 business days. You can track your order here: [link to legitimate tracking page]. Best regards, Legit Company Support",Prioritize,Prioritize,0.971120998850219
"Photos from the Weekend Trip We value your feedback! Please take a few moments to complete a short survey about your recent purchase from us. Your input helps us improve. Take survey: [link to survey]. Thank you, Retail Feedback Team",Slow,Slow,0.9848690184959529
"Weekly Newsletter - Latest Updates Hey [Friend's Name], it's been a while! How have you been? I was thinking about [recent event/topic]. Let's catch up soon! Cheers, [Your Name]",Slow,Slow,0.9968355440135617
URGENT: Your Account Has Been Compromised! A large sum of money is waiting for you. Contact us to claim your inheritance: [email],Prioritize,Prioritize,0.8299031470502718
"Invoice for Services Rendered Hi team, just a reminder about our Project Alpha meeting tomorrow at 10 AM in Conference Room 3. Please come prepared to discuss the Q3 roadmap. Best, John",Default,Default,0.9629113546017878
"Invoice for Services Rendered Hey [Friend's Name], it's been a while! How have you been? I was thinking about [recent event/topic]. Let's catch up soon! Cheers, [Your Name]",Slow,Slow,0.9884462630081792
Congratulations! You've Won a Free iPhone! A large sum of money is waiting for you. Contact us to claim your inheritance: [email],Prioritize,Prioritize,0.8367411269811926
"Catching Up - How are you? Hi team, just a reminder about our Project Alpha meeting tomorrow at 10 AM in Conference Room 3. Please come prepared to discuss the Q3 roadmap. Best, John",Default,Default,0.9914382738274199
"Your Order #6789 Confirmed Here's your weekly dose of news and updates from our community. This week, we cover [topic 1] and [topic 2]. Read more on our blog: [link to blog]. Sincerely, The Newsletter Team",Slow,Slow,0.9545279566609117
URGENT: Your Account Has Been Compromised! Your recent order #12345 is delayed. Click here to track your shipment and resolve the issue: [link],Prioritize,Prioritize,0.8294967762540217
"Invoice for Services Rendered Thank you for your order #6789. Your items will be shipped within 2 business days. You can track your order here: [link to legitimate tracking page]. Best regards, Legit Company Support",Prioritize,Prioritize,0.9888894487682757
"Meeting Reminder: Project Alpha Please find attached your invoice for the services rendered in June. The total amount due is $X.XX. Payment is due by [Date]. If you have any questions, please reply to this email. Thank you, Accounts Department",Prioritize,Prioritize,0.9768695720964227
"Weekly Newsletter - Latest Updates We value your feedback! Please take a few moments to complete a short survey about your recent purchase from us. Your input helps us improve. Take survey: [link to survey]. Thank you, Retail Feedback Team",Slow,Slow,0.9966580571331839
"We detected a new login from Firefox on MacOS in Los Angeles. If this was not you, reset your password immediately.",Prioritize,Prioritize,0.97493006370275
"Catching Up - How are you? Thank you for your order #6789. Your items will be shipped within 2 business days. You can track your order here: [link to legitimate tracking page]. Best regards, Legit Company Support",Prioritize,Prioritize,0.9832052013812137
"Your Order #6789 Confirmed Hi everyone, I've uploaded the photos from our weekend trip to the shared drive. You can view them here: [link to cloud storage]. Let me know what you think! Best, [Your Name]",Prioritize,Prioritize,0.9961338903149377
"Your Order #6789 Confirmed Thank you for your order #6789. Your items will be shipped within 2 business days. You can track your order here: [link to legitimate tracking page]. Best regards, Legit Company Support",Prioritize,Prioritize,0.9927463076414532
"Your Order #6789 Confirmed Hi everyone, I've uploaded the photos from our weekend trip to the shared drive. You can view them here: [link to cloud storage]. Let me know what you think! Best, [Your Name]",Prioritize,Prioritize,0.9961338903149377
"Invoice for Services Rendered Thank you for reaching out regarding [your inquiry]. We have reviewed your request and will get back to you within 24 hours with a detailed response. Sincerely, Customer Service Team",Prioritize,Prioritize,0.9624991832928164
"Invoice for Services Rendered Thank you for reaching out regarding [your inquiry]. We have reviewed your request and will get back to you within 24 hours with a detailed response. Sincerely, Customer Service Team",Prioritize,Prioritize,0.9624991832928164
Act Now: Limited Time Offer - 90% Off All Products! A large sum of money is waiting for you. Contact us to claim your inheritance: [email],Prioritize,Prioritize,0.8395232836053659
"Your password was successfully changed. If this wasn’t you, contact our support team immediately.",Prioritize,Prioritize,0.9941570359799872
Act Now: Limited Time Offer - 90% Off All Products! Urgent security notification! A login from an unrecognized device was detected. Review activity: [link],Slow,Slow,0.8255825045277037
"Feedback Request: Your Recent Purchase Thank you for your order #6789. Your items will be shipped within 2 business days. You can track your order here: [link to legitimate tracking page]. Best regards, Legit Company Support",Prioritize,Prioritize,0.9849458995704414
"Photos from the Weekend Trip Here's your weekly dose of news and updates from our community. This week, we cover [topic 1] and [topic 2]. Read more on our blog: [link to blog]. Sincerely, The Newsletter Team",Slow,Slow,0.9855347703023646
"Invoice for Services Rendered We value your feedback! Please take a few moments to complete a short survey about your recent purchase from us. Your input helps us improve. Take survey: [link to survey]. Thank you, Retail Feedback Team",Slow,Slow,0.9751328666425622
"Congratulations! You've Won a Free iPhone! We detected suspicious login attempts on your account. For your security, please update your password immediately: [link]",Prioritize,Prioritize,0.9598820581026316
"Important: Software Update Notification Here's your weekly dose of news and updates from our community. This week, we cover [topic 1] and [topic 2]. Read more on our blog: [link to blog]. Sincerely, The Newsletter Team",Slow,Slow,0.9651857468004941
"We detected a new login from Chrome on Windows in Sydney. If this was not you, reset your password immediately.",Prioritize,Prioritize,0.9572694845821262
"Team Stand-up at 10 AM Thank you for reaching out regarding [your inquiry]. We have reviewed your request and will get back to you within 24 hours with a detailed response. Sincerely, Customer Service Team",Prioritize,Prioritize,0.9410646481990149
"Invoice for Services Rendered Good morning, everyone. Just a quick reminder for our daily stand-up meeting at 10 AM. Please be ready to share your progress and any blockers. Thanks, Project Manager",Default,Default,0.9818689080179577
"Meeting Reminder: Project Alpha This is an automated notification regarding an important software update for your system. Please ensure your software is updated to the latest version to maintain security and performance. Learn more: [link to official update page]. Regards, Software Updates",Default,Default,0.9962066634558678
